State/UT,District,Pincode,Tehsil/Block
Andhra Pradesh,Srikakulam,532213,Pathapatnam
Andhra Pradesh,Srikakulam,532211,Santabommali Mandal
Andhra Pradesh,Srikakulam,532222,Vajrapukotturu Mandal
Andhra Pradesh,Srikakulam,532215,Meliaputti Mandal
Andhra Pradesh,Vizianagaram,532127,Merakamudidam Mandal
Andhra Pradesh,Srikakulam,532484,Ponduru Mandal
Andhra Pradesh,Srikakulam,532312,Sompeta Mandal
Andhra Pradesh,Srikakulam,532005,Etcherla
Andhra Pradesh,Srikakulam,532428,Jalumuru Mandal
Andhra Pradesh,Srikakulam,532403,Laveru
Andhra Pradesh,Srikakulam,532127,Sigadam Mandal
Andhra Pradesh,Srikakulam,532211,Santhabommali
Andhra Pradesh,Srikakulam,532243,Palasa Mandal
Andhra Pradesh,Srikakulam,532186,Burja Mandal
Andhra Pradesh,Srikakulam,532190,Sarubujjili
Andhra Pradesh,Srikakulam,532168,Laveru Mandal
Andhra Pradesh,Srikakulam,532213,Pathapatnam Mandal
Andhra Pradesh,Srikakulam,532195,Kotabommalimandal
Andhra Pradesh,Srikakulam,532474,Kotabommali Mandal
Andhra Pradesh,Srikakulam,532168,Ponduru
Andhra Pradesh,Srikakulam,532218,Vajrapukothuru
Andhra Pradesh,Srikakulam,532409,Ranastalam
Andhra Pradesh,Srikakulam,532474,Jalumuru
Andhra Pradesh,Srikakulam,532432,Kotabommali Mandal
Andhra Pradesh,Srikakulam,532402,Etcherla Mandal
Andhra Pradesh,Srikakulam,532195,Santhabommali Mandal
Andhra Pradesh,Vizianagaram,532127,Merakamudidam
Andhra Pradesh,Srikakulam,532458,Lakshminarsupeta
Andhra Pradesh,Srikakulam,532001,Srikakulam
Andhra Pradesh,Srikakulam,532404,Gara
Andhra Pradesh,Vizianagaram,532122,Therlam Mandal
Andhra Pradesh,Srikakulam,532195,Jalumuru
Andhra Pradesh,Srikakulam,532292,Kanchili Mandal
Andhra Pradesh,Srikakulam,532243,Sompeta Mandal
Andhra Pradesh,Srikakulam,532168,G.Sigadam Mandal
Andhra Pradesh,Srikakulam,532201,Tekkali
Andhra Pradesh,Srikakulam,532474,Kotabommali
Andhra Pradesh,Srikakulam,532474,Jalumuru Mandal
Andhra Pradesh,Srikakulam,532401,Gara Mandal
Andhra Pradesh,Srikakulam,532220,Vajrapukotturu Mandal
Andhra Pradesh,Srikakulam,532427,Jalumuru
Andhra Pradesh,Visakhapatnam,530003,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530053,Gajuwaka
Andhra Pradesh,Visakhapatnam,530016,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,531162,Visakhapatnam.
Andhra Pradesh,Visakhapatnam,530052,Na
Andhra Pradesh,Visakhapatnam,531219,Viskhapatnam
Andhra Pradesh,Visakhapatnam,531162,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530040,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530012,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530012,Pedagantyada
Andhra Pradesh,Visakhapatnam,530044,Pedagantyada
Andhra Pradesh,Visakhapatnam,531163,Visakhapatnam
Andhra Pradesh,Visakhapatnam,531163,Bheemunipatnam
Andhra Pradesh,Visakhapatnam,531173,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530003,Visakhapatnam
Andhra Pradesh,Visakhapatnam,531219,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530047,Pendurthi
Andhra Pradesh,Visakhapatnam,531162,Bheemunipatnam
Andhra Pradesh,Visakhapatnam,530002,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530020,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530043,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530031,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530029,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530046,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530001,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530026,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530005,Pedagantyada
Andhra Pradesh,Visakhapatnam,530048,Visakhapatnam (Rural)
Andhra Pradesh,Visakhapatnam,530045,Visakhapatnam (Rural)
Andhra Pradesh,Visakhapatnam,530004,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530027,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530022,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530007,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530008,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530022,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530031,Pedagantyada
Andhra Pradesh,Visakhapatnam,530012,Pendurthi
Andhra Pradesh,Visakhapatnam,530008,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,531163,Viskhapatnam
Andhra Pradesh,Visakhapatnam,530002,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530048,Na
Andhra Pradesh,Visakhapatnam,530017,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530011,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530048,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530018,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530009,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530007,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530009,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530044,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530027,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530005,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530014,Pedagantyada
Andhra Pradesh,Visakhapatnam,530014,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530016,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530013,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530046,Pedagantyada
Andhra Pradesh,Visakhapatnam,530053,Visakhapatnam (Rural)
Andhra Pradesh,Vizianagaram,531162,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530047,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530041,Visakhapatnam (Rural)
Andhra Pradesh,Visakhapatnam,530045,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530024,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530049,Visakhapatnam (Rural)
Andhra Pradesh,Visakhapatnam,530028,Visakhapatnam (Rural)
Andhra Pradesh,Visakhapatnam,530051,Pendurthi
Andhra Pradesh,Visakhapatnam,530052,Anandapuram
Andhra Pradesh,Visakhapatnam,530032,Pedagantyada
Andhra Pradesh,Visakhapatnam,530009,Visakhapatnam Rural
Andhra Pradesh,Visakhapatnam,530001,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530035,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530043,Visakhapatnam (Rural)
Andhra Pradesh,Visakhapatnam,530032,Visakhapatnam
Andhra Pradesh,Visakhapatnam,530004,Visakhapatnam (Urban)
Andhra Pradesh,Visakhapatnam,530015,Visakhapatnam (Urban)
Andhra Pradesh,Vizianagaram,535281,Vepada
Andhra Pradesh,Vizianagaram,535218,Nellimarla
Andhra Pradesh,Visakhapatnam,535005,Apspqrs
Andhra Pradesh,Vizianagaram,535216,Denkada
Andhra Pradesh,Vizianagaram,535240,Alamanda Rs
Andhra Pradesh,Vizianagaram,535240,Alamanda
Andhra Pradesh,Vizianagaram,535204,Pusapatirega
Andhra Pradesh,Vizianagaram,535250,S Kota
Andhra Pradesh,Vizianagaram,535216,Bhogapuram
Andhra Pradesh,Vizianagaram,535003,Bondapalli
Andhra Pradesh,Vizianagaram,535280,Gurla
Andhra Pradesh,Visakhapatnam,535145,Ananthagiri
Andhra Pradesh,Vizianagaram,535273,Bondapalli
Andhra Pradesh,Vizianagaram,535250,Jami
Andhra Pradesh,Vizianagaram,535005,Vizianagaram
Andhra Pradesh,Vizianagaram,535161,Vepada
Andhra Pradesh,Vizianagaram,535003,Vizianagaram
Andhra Pradesh,Vizianagaram,535214,Jami
Andhra Pradesh,Vizianagaram,535260,Gajapathinagaram
Andhra Pradesh,Vizianagaram,535005,B.Tallavalasa
Andhra Pradesh,Vizianagaram,535183,Kothavalasa
Andhra Pradesh,Visakhapatnam,535250,Jami
Andhra Pradesh,Vizianagaram,535240,Alamanada
Andhra Pradesh,Visakhapatnam,535145,Anathagiri
Andhra Pradesh,Vizianagaram,535216,Na
Andhra Pradesh,Vizianagaram,535270,Mentada
Andhra Pradesh,Vizianagaram,535145,Vepada
Andhra Pradesh,Vizianagaram,535160,Bonangi
Andhra Pradesh,Vizianagaram,535260,Bondapalli
Andhra Pradesh,Vizianagaram,535215,Mentada
Andhra Pradesh,Vizianagaram,535280,Nellimarla
Andhra Pradesh,Vizianagaram,535581,Challapeta
Andhra Pradesh,Vizianagaram,535580,Gantyada
Andhra Pradesh,Vizianagaram,535217,Gurla
Andhra Pradesh,Vizianagaram,535217,Nellimarla
Andhra Pradesh,Vizianagaram,535002,Vizianagaram
Andhra Pradesh,Vizianagaram,535161,L Kota
Andhra Pradesh,Vizianagaram,535580,Datti Rajeru
Andhra Pradesh,Vizianagaram,535006,Denkada
Andhra Pradesh,Vizianagaram,535004,Vizianagaram
Andhra Pradesh,Vizianagaram,535148,Srungavarapukota
Andhra Pradesh,Vizianagaram,535270,Gajapathinagaram
Andhra Pradesh,Vizianagaram,535183,L Kota
Andhra Pradesh,Vizianagaram,535215,Gantyada
Andhra Pradesh,Vizianagaram,535220,Gurla
Andhra Pradesh,Visakhapatnam,535273,Bondapalli
Andhra Pradesh,Vizianagaram,535240,Na
Andhra Pradesh,Vizianagaram,535221,Gantyada
Andhra Pradesh,Vizianagaram,535148,S Kota
Andhra Pradesh,Vizianagaram,535581,Gajapathinagaram
Andhra Pradesh,Vizianagaram,535006,Vizianagaram
Andhra Pradesh,Vizianagaram,535005,Denkada
Andhra Pradesh,Vizianagaram,535183,Vepada
Andhra Pradesh,Vizianagaram,535240,Vizianagaram
Andhra Pradesh,Vizianagaram,535580,Pachipenta
Andhra Pradesh,Vizianagaram,535213,Konada
Andhra Pradesh,Vizianagaram,535003,Nellimarla
Andhra Pradesh,Vizianagaram,535213,Pusapatirega
Andhra Pradesh,Vizianagaram,535214,Vizianagaram
Andhra Pradesh,Vizianagaram,535220,Kotagandredu
Andhra Pradesh,Vizianagaram,535145,S Kota
Andhra Pradesh,Vizianagaram,535160,Gantyada
Andhra Pradesh,Vizianagaram,535273,Mentada
Andhra Pradesh,Vizianagaram,535280,Moida
Andhra Pradesh,Vizianagaram,535280,Bondapalli
Andhra Pradesh,Vizianagaram,535221,Pedamajjipalem
Andhra Pradesh,Vizianagaram,535580,Pedamanapuram
Andhra Pradesh,Visakhapatnam,535183,Kothavalasa
Andhra Pradesh,Vizianagaram,535273,Gantyada
Andhra Pradesh,Vizianagaram,535218,Gurla
Andhra Pradesh,Vizianagaram,535260,Gajapathinagram
Andhra Pradesh,Vizianagaram,535218,Ramathirtam
Andhra Pradesh,Vizianagaram,535160,S.Kota.
Andhra Pradesh,Vizianagaram,535213,Denkada
Andhra Pradesh,Vizianagaram,535215,Bondapalli
Andhra Pradesh,Vizianagaram,535148,Na
Andhra Pradesh,Vizianagaram,535003,Denkada
Andhra Pradesh,Vizianagaram,535580,Dattirajeru
Andhra Pradesh,Vizianagaram,535001,Vizianagaram
Assam,Lakhimpur,787032,Lakhimpur
Assam,Dibrugarh,785676,Khowang Ghat
Assam,Lakhimpur,787054,Islamgaon
Assam,Dibrugarh,786613,Bamunbari
Assam,Lakhimpur,787052,Lakhimpur
Assam,Dhemaji,787059,Silapathar
Assam,Dhemaji,787110,Sissiborgaon
Assam,Dibrugarh,786101,Dikom
Assam,Dibrugarh,786692,Duliajan
Assam,Lakhimpur,787031,Lakhimpur
Assam,Dhemaji,787057,Dhemaji
Assam,Lakhimpur,784165,Dhalpur
Assam,Dibrugarh,786621,Namrup
Assam,Dibrugarh,786002,Dibrugarh
Assam,Lakhimpur,784161,Bihupuria
Assam,Lakhimpur,784161,Bihpuria
Assam,Lakhimpur,787055,Dhakuakhana
Assam,Dibrugarh,786003,Dibrugarh
Assam,Dibrugarh,785676,Khiowang Ghat
Assam,Dibrugarh,786007,Barabruah
Assam,Dibrugarh,786184,Chabua
Assam,Dibrugarh,786610,Naharkatia
Assam,Dibrugarh,786007,Barbaruah
Assam,Dibrugarh,786610,Dibrugarh
Assam,Lakhimpur,784163,Pathalipahar
Assam,Dibrugarh,786611,Rajgarh
Assam,Dibrugarh,786004,Dibrugarh
Assam,Lakhimpur,787053,Ghilamara
Assam,Dhemaji,787058,Machkhowa
Assam,Dibrugarh,786191,Naholia
Assam,Dibrugarh,786103,Tengakhat
Assam,Lakhimpur,787033,Bhogpur
Assam,Dibrugarh,786612,Tingkhong
Assam,Lakhimpur,787032,Boginadi
Assam,Dibrugarh,786010,Lahoal
Assam,Lakhimpur,787023,Lakhimpur
Assam,Lakhimpur,784164,Dikrong
Assam,Dhemaji,787026,Bordoloni
Assam,Dibrugarh,785675,Khowang
Assam,Lakhimpur,787051,Lakhimpur
Assam,Dibrugarh,786102,Chabua
Assam,Dibrugarh,786611,Tengakhat
Assam,Dhemaji,787061,Simen Chapori
Assam,Dhemaji,787059,Silapthar
Assam,Dhemaji,787026,Dhemaji
Assam,Lakhimpur,784165,Dhlapur
Assam,Lakhimpur,784160,Laluk
Assam,Dibrugarh,786001,Dibrugarh
Assam,Lakhimpur,784164,Bihupuria
Assam,Dibrugarh,786103,Tingkhiong
Assam,Dibrugarh,786602,Duliajan
Assam,Dibrugarh,785676,Khowang  Ghat
Assam,Dhemaji,787060,Jonai
Assam,Lakhimpur,787035,Gogamukh
Assam,Lakhimpur,787034,Gogamukh
Assam,Dibrugarh,786012,Mohanbari
Assam,Dibrugarh,786005,Dibrugarh
Assam,Lakhimpur,784161,Badati
Assam,Dibrugarh,786614,Jeypore
Assam,Dibrugarh,786614,Naharkatia
Assam,Dhemaji,787034,Gogamukh
Assam,Lakhimpur,787056,Pathalipam
Assam,Lakhimpur,787053,Ghilamara`
Assam,Lakhimpur,787031,North Lakhimpur
Assam,Dibrugarh,785676,Khiowang
Assam,Dibrugarh,785676,Khowang
Assam,Dibrugarh,786008,Dibrugarh
Assam,Dibrugarh,786610,Nahariatia
Assam,Dibrugarh,785676,Klhowang
Assam,Dhemaji,787053,Ghilamara
Assam,Dibrugarh,786006,Barbarua
Assam,Dibrugarh,786621,Naholia
Assam,Dhemaji,787035,Gerukamukh
Assam,Lakhimpur,787034,Moinapara
Assam,Lakhimpur,787054,Isalmgaon
Assam,Dibrugarh,786622,Namrup
Assam,Lakhimpur,787023,Naoboicha
Assam,Dibrugarh,786191,Naharkatia
Assam,Dibrugarh,786612,Tinghkhong
Assam,Lakhimpur,787001,North Lakhimpur
Assam,Dhemaji,787110,Sissiborgaron
Assam,Lakhimpur,787052,Panigaon
Assam,Dibrugarh,786623,Parbatpur
Assam,Dibrugarh,786010,Lahoal;
Assam,Marigaon,782412,Morigaon
Assam,Nagaon,782002,Nagaon
Assam,Nagaon,782123,Nagaon
Assam,Marigaon,782103,Morigaon
Assam,Nagaon,782124,Nagaon
Assam,Nagaon,782120,Ambagan
Assam,Nagaon,782445,Hojai
Assam,Nagaon,782136,Nagaon
Assam,Karbi Anglong,782410,Diphu
Assam,Nagaon,782122,Nagaon
Assam,Karbi Anglong,782461,Diphu
Assam,Marigaon,782410,Morigaon
Assam,Nagaon,782003,Nagaon
Assam,Nagaon,782138,Nagaon
Assam,Karbi Anglong,782481,Diphu
Assam,Karbi Anglong,782448,Donka
Assam,Nagaon,782425,Nagaon
Assam,Nagaon,782435,Hojai
Assam,Karbi Anglong,782450,Hamren
Assam,Karbi Anglong,782139,Diphu
Assam,Nagaon,782446,Lanka
Assam,Marigaon,782105,Morigaon
Assam,Nagaon,782442,Hojai
Assam,Nagaon,782120,Nagaon
Assam,Nagaon,782103,Nagaon
Assam,Karbi Anglong,782462,Diphu
Assam,Karbi Anglong,782441,Diphu
Assam,Nagaon,782140,Nagaon
Assam,Karbi Anglong,782482,Diphu
Assam,Nagaon,782144,Nagaon
Assam,Karbi Anglong,782470,Diphu
Assam,Nagaon,782102,Nagaon
Assam,Marigaon,782121,Bhuragaon
Assam,Marigaon,782127,Morigaon
Assam,Nagaon,782141,Nagaon
Assam,Nagaon,782428,Nagaon
Assam,Nagaon,782103,Raha
Assam,Nagaon,782142,Nagaon
Assam,Karbi Anglong,782425,Diphu
Assam,Nagaon,782125,Nagaon
Assam,Nagaon,782439,Hojai
Assam,Marigaon,782411,Morigaon
Assam,Karbi Anglong,782447,Diphu
Assam,Nagaon,782137,Nagaon
Assam,Nagaon,782120,Na
Assam,Nagaon,782143,Nagaon
Assam,Nagaon,782121,Bhuragaon
Assam,Marigaon,782104,Morigaon
Assam,Nagaon,782101,Nagaon
Assam,Karbi Anglong,782490,Bokajan
Assam,Karbi Anglong,782480,Bokajan
Assam,Karbi Anglong,782485,Donkamokam
Assam,Karbi Anglong,782480,Diphu
Assam,Nagaon,782440,Nagaon
Assam,Nagaon,782135,Nagaon
Assam,Marigaon,782106,Morigaon
Assam,Nagaon,782440,Doboka
Assam,Nagaon,782426,Nagaon
Assam,Marigaon,782126,Morigaon
Assam,Nagaon,782481,Hojai
Assam,Karbi Anglong,782460,Nagaon
Assam,Nagaon,782123,Dhing
Assam,Karbi Anglong,782460,Diphu
Assam,Karbi Anglong,782485,Hamren
Null,Null,782128,Na
Assam,Nagaon,782460,Nagaon
Null,Null,782128,Nagaon
Assam,Karbi Anglong,782486,Hamren
Assam,Nagaon,782440,Nagon
Assam,Karbi Anglong,782485,Donka
Assam,Marigaon,782410,Jagiroad
Assam,Nagaon,782429,Hojai
Assam,Nagaon,782427,Nagaon
Assam,Marigaon,782413,Jagiroad
Assam,Nagaon,782426,Kampur
Assam,Nagaon,782135,Na
Assam,Nagaon,782427,Kampur
Assam,Nagaon,782136,Diphu
Assam,Karbi Anglong,782448,Hamren
Assam,Nagaon,782137,Kaliabor
Assam,Nagaon,782446,Hojai
Assam,Nagaon,782447,Nagaon
Assam,Nagaon,782447,Hojai
Assam,Karbi Anglong,782446,Donka
Assam,Karbi Anglong,782435,Donka
Assam,Marigaon,782001,Morigaon
Assam,Nagaon,782001,Nagaon
Assam,Nagaon,782139,Nagaon
Assam,Karbi Anglong,782442,Hojai
Assam,Nagaon,782410,Jagiroad
Assam,Golaghat,785702,Glt
Assam,Sibsagar,785663,Svs
Assam,Golaghat,785614,Glt
Assam,Sibsagar,785690,Svs
Assam,Sibsagar,785664,Svs
Assam,Sibsagar,785697,Svs
Assam,Jorhat,785108,Jorhat
Assam,Golaghat,785622,Glt
Assam,Sibsagar,785681,Sibsagar
Assam,Sibsagar,785680,Sibsagar
Assam,Sibsagar,785682,Svs
Assam,Jorhat,785013,Jorhat
Assam,Golaghat,785625,Glt
Assam,Sibsagar,785696,Svs
Assam,Jorhat,785106,Jorhat
Assam,Golaghat,785611,Golaghat
Assam,Sibsagar,785681,Svs
Assam,Jorhat,785101,Jorhat
Assam,Jorhat,785633,Jorhat
Assam,Jorhat,785107,Jorhat
Assam,Jorhat,785009,Jorhat
Assam,Sibsagar,785674,Svs
Assam,Sibsagar,785667,Svs
Assam,Golaghat,785104,Jorhat
Assam,Golaghat,785612,Bkt
Assam,Jorhat,785635,Jorhat
Assam,Sibsagar,785671,Svs
Assam,Sibsagar,785685,Svs
Assam,Sibsagar,785683,Svs
Assam,Sibsagar,785692,Svs
Assam,Jorhat,785004,Jorhat
Assam,Jorhat,785104,Jorhat
Assam,Golaghat,785602,Golaghat
Assam,Sibsagar,785693,Svs
Assam,Golaghat,785626,Glt
Assam,Sibsagar,785684,Svs
Assam,Golaghat,785603,Glt
Assam,Golaghat,785618,Golaghat
Assam,Jorhat,785630,Ttb
Assam,Sibsagar,785661,Svs
Assam,Golaghat,785618,Glt
Assam,Golaghat,785615,Glt
Assam,Jorhat,785112,Jorhat
Assam,Golaghat,785702,Glgt
Assam,Sibsagar,785640,Sibsagar
Assam,Sibsagar,785701,Svs
Assam,Jorhat,785110,Majuli
Assam,Sibsagar,785691,Svs
Assam,Sibsagar,785682,Sivasagar
Assam,Jorhat,785001,Jorhat
Assam,Golaghat,785691,Sibsagar
Assam,Golaghat,785611,Glt
Assam,Sibsagar,785680,Svs
Assam,Sibsagar,785687,Svs
Assam,Golaghat,785602,Glt
Assam,Jorhat,785632,Ttb
Assam,Sibsagar,785670,Svs
Assam,Sibsagar,785697,Na
Assam,Golaghat,785612,Bokakhat
Assam,Golaghat,785613,Glt
Assam,Jorhat,785014,Jorhat
Assam,Golaghat,785619,Glt
Assam,Sibsagar,785689,Svs
Assam,Sibsagar,785680,Sivasagar
Assam,Jorhat,785006,Jorhat
Assam,Sibsagar,785693,Sibsagar
Assam,Jorhat,785631,Jorhat
Assam,Golaghat,785610,Glt
Assam,Golaghat,785612,Glt
Assam,Jorhat,785703,Glt
Assam,Jorhat,785105,Majuli
Assam,Sibsagar,785673,Svs
Assam,Sibsagar,785705,Na
Assam,Sibsagar,785688,Svs
Assam,Sibsagar,785672,Svs
Assam,Jorhat,785616,Jorhat
Assam,Sibsagar,785666,Svs
Assam,Sibsagar,785661,Sibsagar
Assam,Jorhat,785010,Jorhat
Assam,Golaghat,785705,Na
Assam,Golaghat,785601,Glt
Assam,Jorhat,785102,Jorhat
Assam,Jorhat,785008,Jorhat
Assam,Jorhat,785102,Majuli
Assam,Sibsagar,785107,Na
Assam,Sibsagar,785662,Svs
Assam,Sibsagar,785662,Sibsagar
Assam,Sibsagar,785669,Na
Assam,Golaghat,785614,Golaghat
Assam,Sibsagar,785680,Na
Assam,Jorhat,785015,Jorhat
Assam,Jorhat,785700,Jorhat
Assam,Golaghat,785622,Golaghat
Assam,Sibsagar,785686,Svs
Assam,Golaghat,785671,Svs
Assam,Sibsagar,785663,Sibsagar
Assam,Nagaon,785602,Na
Assam,Jorhat,785634,Jorhat
Assam,Jorhat,785111,Jorhat
Assam,Golaghat,785703,Glt
Assam,Golaghat,785610,Golaghat
Assam,Jorhat,785636,Jorhat
Assam,Jorhat,785104,Majuli
Assam,Sibsagar,785664,Sibsagar
Assam,Sibsagar,785696,Sibsagar
Assam,Jorhat,785601,Glt
Assam,Golaghat,785621,Golaghat
Assam,Jorhat,785631,Ttb
Assam,Sibsagar,785701,Sibsagar
Assam,Jorhat,785007,Jorhat
Assam,Golaghat,785609,Glt
Assam,Jorhat,785666,Svs
Assam,Sibsagar,785683,Sibsagar
Assam,Sibsagar,785665,Sibsagar
Assam,Golaghat,785619,Golaghat
Assam,Sibsagar,785666,Sibsagar
Assam,Jorhat,785106,Majuli
Assam,Golaghat,785625,Golaghat
Assam,Golaghat,785699,Glt
Assam,Golaghat,785609,Golaghat
Assam,Sibsagar,785701,Na
Assam,Sibsagar,785667,Sibsagar
Assam,Sibsagar,785688,Sibsagar
Assam,Sibsagar,785698,Sibsagar
Assam,Golaghat,785613,Golaghat
Assam,Golaghat,785626,Golaghat
Assam,Sibsagar,785670,Sibsagar
Assam,Jorhat,785704,Jorhat
Assam,Sibsagar,785633,Na
Assam,Golaghat,785626,Glt.
Assam,Sibsagar,785684,Sibsagar
Assam,Golaghat,785601,Sarupathar
Assam,Sibsagar,785685,Sibsagar
Assam,Golaghat,785703,Golaghat
Assam,Sibsagar,785674,Sibsagar
Assam,Sibsagar,785671,Sibsagar
Assam,Golaghat,785699,Golaghat
Assam,Golaghat,785615,Golaghat
Assam,Golaghat,785603,Golaghat
Assam,Sibsagar,785697,Sibsagar
Assam,Sibsagar,785006,Na
Assam,Jorhat,785632,Titabor
Assam,Sibsagar,785672,Sivasagar
Assam,Sibsagar,785665,Svs
Assam,Sibsagar,785614,Na
Assam,Sibsagar,785687,Sibsagar
Assam,Sibsagar,785692,Sibsagar
Assam,Sibsagar,785673,Sibsagar
Assam,Sibsagar,785698,Svs
Assam,Sibsagar,785602,Na
Assam,Sibsagar,785686,Sibsagar
Assam,Sibsagar,785640,Sivasagar
Assam,Sibsagar,785690,Sibsagar
Assam,Sibsagar,785689,Sibsagar
Assam,Sibsagar,785616,Na
Assam,Sibsagar,785682,Sibsagar
Assam,Jorhat,785616,Na
Assam,Jorhat,785630,Titabor
Assam,Sibsagar,785692,Svs.
Assam,Tinsukia,786171,Margherita
Assam,Tinsukia,786174,Margherita
Assam,Tinsukia,786187,Margherita
Assam,Tinsukia,786181,Margherita
Assam,Tinsukia,786157,Chapakhowa
Assam,Tinsukia,786160,Doom Dooma
Assam,Tinsukia,786154,Doomdooma
Assam,Tinsukia,786170,Tinsukia
Assam,Tinsukia,786189,Tinsukia
Assam,Tinsukia,786601,Teghakhat
Assam,Tinsukia,786183,Tinsukia
Assam,Tinsukia,786150,Doomdooma
Assam,Tinsukia,786160,Margherita
Assam,Tinsukia,786183,Chabua
Assam,Tinsukia,786182,Margfherita
Assam,Tinsukia,786601,Tinsukia
Assam,Tinsukia,786188,Margherita
Assam,Tinsukia,786171,Tinsukia
Assam,Tinsukia,786152,Doom Dooma
Assam,Tinsukia,786152,Doomdooma
Assam,Tinsukia,786156,Doom Dooma
Assam,Tinsukia,786151,Doom Dooma
Assam,Tinsukia,786126,Tinsukia
Assam,Tinsukia,786146,Tinsukia
Assam,Tinsukia,786179,Margherita
Assam,Tinsukia,786157,Sadiya
Assam,Tinsukia,786156,Doomdooma
Assam,Tinsukia,786151,Doomdooma
Assam,Tinsukia,786192,Tinsukia
Assam,Tinsukia,786189,Chabua
Assam,Tinsukia,786125,Tinsukia
Assam,Tinsukia,786160,Doomdooma
Assam,Tinsukia,786154,Doom Dooma
Assam,Tinsukia,786182,Margherita
